variant,algo,seed,density,protocol_class,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,mean_speed_kmh,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_count,source_csv,run_dir,config_json,model_path
proposed,ppo,7,0.08,inconsistent_protocol,0.72,0.914274763959338,0.08,0.02,0.1,374.83907383714353,154.53783918194824,929.62,19.77706268756843,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/model/final_model.zip
proposed,ppo,7,0.15,inconsistent_protocol,0.38,0.756589332212555,0.48,0.04,0.52,261.4056456891587,-75.34380015624939,835.9,17.96317056010609,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/model/final_model.zip
proposed,ppo,8,0.0,inconsistent_protocol,0.84,0.974561737425851,0.0,0.0,0.0,526.4014750886489,325.4140251664922,972.14,20.256026808400915,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/model/final_model.zip
proposed,ppo,8,0.08,inconsistent_protocol,0.72,0.9299940843336284,0.1,0.0,0.1,505.0641533217282,279.8173321545399,943.18,19.993848685195786,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/model/final_model.zip
proposed,ppo,8,0.15,inconsistent_protocol,0.58,0.80240849752628,0.28,0.06,0.34,389.2393134731715,111.73420917175625,857.72,18.31790793703332,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/model/final_model.zip
proposed,ppo,9,0.0,inconsistent_protocol,0.84,0.9750036678655967,0.0,0.0,0.0,381.95884620981485,187.69924519132852,971.86,20.244697094743163,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/model/final_model.zip
proposed,ppo,9,0.08,inconsistent_protocol,0.7,0.9139301188549162,0.14,0.0,0.14,338.2980427440871,128.2496828000041,913.22,20.047609675736577,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/model/final_model.zip
proposed,ppo,9,0.15,inconsistent_protocol,0.48,0.7864959878896467,0.4,0.0,0.4,276.5545225014899,26.125442684591643,841.2,18.54286753333063,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/model/final_model.zip
proposed,ppo,10,0.0,inconsistent_protocol,0.84,0.9745831309954954,0.0,0.0,0.0,555.218368678454,345.0366419501277,972.14,20.255770767645977,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/model/final_model.zip
proposed,ppo,10,0.08,inconsistent_protocol,0.78,0.9483120651778845,0.06,0.0,0.06,530.7577880640333,311.79582126699114,956.08,20.017461510934687,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/model/final_model.zip
proposed,ppo,10,0.15,inconsistent_protocol,0.5,0.7686992953335738,0.46,0.0,0.46,388.8083898950063,129.28341111265047,812.56,18.405535667186268,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/model/final_model.zip
proposed,ppo,11,0.0,inconsistent_protocol,0.84,0.9744051828835419,0.0,0.0,0.0,542.6096709852475,336.2714958212517,972.42,20.248975802890516,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/model/final_model.zip
proposed,ppo,11,0.08,inconsistent_protocol,0.76,0.9204947458269231,0.08,0.0,0.08,508.4542777799208,295.15594609272455,928.6,20.00525519379362,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/model/final_model.zip
proposed,ppo,11,0.15,inconsistent_protocol,0.52,0.8145827717449297,0.3,0.04,0.34,417.4842394291021,152.2558550035635,879.12,18.31085649846762,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/model/final_model.zip
proposed,ppo,12,0.0,inconsistent_protocol,0.84,0.9745640923312179,0.0,0.0,0.0,546.1469769161719,339.50010634318414,971.94,20.25713403497541,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/model/final_model.zip
proposed,ppo,12,0.08,inconsistent_protocol,0.72,0.9087077404654998,0.12,0.0,0.12,489.24571569185036,272.74525178392355,918.72,19.974388438455033,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/model/final_model.zip
proposed,ppo,12,0.15,inconsistent_protocol,0.38,0.742285707148876,0.5,0.06,0.56,357.33616124905643,76.14484512853132,804.96,18.392061538543988,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/model/final_model.zip
proposed,ppo,13,0.0,inconsistent_protocol,0.84,0.9744209774872516,0.0,0.0,0.0,501.46335413162336,307.81371232753315,973.52,20.22313977914505,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/model/final_model.zip
proposed,ppo,13,0.08,inconsistent_protocol,0.72,0.9099516378158996,0.12,0.0,0.12,465.17561220517564,258.40103479232397,919.18,19.920662301297448,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/model/final_model.zip
proposed,ppo,13,0.15,inconsistent_protocol,0.46,0.778099487062082,0.44,0.0,0.44,375.71272548412554,121.57126654776532,844.74,18.237107780473696,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/model/final_model.zip
risk,ppo,0,0.0,inconsistent_protocol,0.84,0.9750413197917698,0.0,0.0,0.0,481.1478036537378,280.98883603312663,971.06,20.244826086089446,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/model/final_model.zip
risk,ppo,0,0.0,screening,0.0,,0.1,0.9,1.0,187.32005008362404,182.4183713512975,,47.1540436777665,,,,,20,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/model/final_model.zip
risk,ppo,0,0.08,inconsistent_protocol,0.74,0.9243904330660833,0.08,0.0,0.08,454.9404297163489,233.0064645462797,938.48,19.85367846807973,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/model/final_model.zip
risk,ppo,0,0.1,screening,0.0,,0.6,0.4,1.0,116.02776705614397,106.45409435202649,,43.41587990352094,,,,,20,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/model/final_model.zip
risk,ppo,0,0.15,inconsistent_protocol,0.42,0.7285839062025431,0.56,0.0,0.56,331.37541006906764,56.6672052310146,769.24,18.33835755098913,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/model/final_model.zip
risk,ppo,0,0.25,screening,0.0,,0.7,0.3,1.0,71.05480546382307,62.22708220510151,,37.05122656943441,,,,,20,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/model/final_model.zip
risk,ppo,1,0.0,inconsistent_protocol,0.86,0.9802709366732258,0.0,0.0,0.0,485.0891919664695,278.61412787123436,984.92,20.259001660737304,0.8675750845864002,0.0,0.0,0.8675750845864002,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10/evaluations/risk_ppo_s1.csv,outputs/iscsic_main_nenv10/runs/risk_ppo_s1,outputs/iscsic_main_nenv10/runs/risk_ppo_s1/config.json,outputs/iscsic_main_nenv10/runs/risk_ppo_s1/model/final_model.zip
risk,ppo,1,0.08,inconsistent_protocol,0.8,0.9611237428140356,0.04,0.0,0.04,477.97822158490993,261.5238894992527,997.8,20.020005537158237,0.8492740515976908,0.005531026414045298,0.001056733451599058,0.8426862917320465,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10/evaluations/risk_ppo_s1.csv,outputs/iscsic_main_nenv10/runs/risk_ppo_s1,outputs/iscsic_main_nenv10/runs/risk_ppo_s1/config.json,outputs/iscsic_main_nenv10/runs/risk_ppo_s1/model/final_model.zip
risk,ppo,1,0.15,inconsistent_protocol,0.5,0.8157957407968854,0.34,0.04,0.38,345.37939968179074,118.78858645605229,857.64,18.675561660142684,0.7585330593116644,0.0292763316428754,0.010359463190925748,0.7188972644778631,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10/evaluations/risk_ppo_s1.csv,outputs/iscsic_main_nenv10/runs/risk_ppo_s1,outputs/iscsic_main_nenv10/runs/risk_ppo_s1/config.json,outputs/iscsic_main_nenv10/runs/risk_ppo_s1/model/final_model.zip
