#{"t_start": 1779897622.2829595, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_collision,episode_out_of_road,episode_mean_speed,episode_steering_variation,episode_ttc_risk,curriculum_stage
105.516789,337,222.764785,0.0,1.0,121.93745729306265,0.0,1.0,13.487528234507051,0.7411973415832491,0.0,2.0
49.859777,168,223.345509,0.0,1.0,61.81894900717057,0.0,1.0,14.992250188620496,0.7788740585868558,0.0,2.0
45.414113,164,224.217144,0.0,1.0,54.89360839691954,0.0,1.0,15.825663702083137,0.6849018224492306,0.0,2.0
330.085642,960,227.85053,0.0,1.0,360.7228792838038,0.0,1.0,13.81956754140353,0.7828470556608712,0.003230694072963487,2.0
142.764431,484,230.178164,0.0,1.0,169.51623193266383,0.0,1.0,15.140917635379235,0.8215150585521228,0.0,2.0
175.801233,504,232.573145,0.0,1.0,204.84053774275623,0.0,1.0,17.41288082601672,0.7153819770522652,0.0,2.0
280.172212,521,234.933287,0.0,1.0,304.70706715328214,0.0,1.0,21.508836082679284,0.7252621584198297,0.002638991171018012,2.0
21.672494,100,235.267919,0.0,1.0,32.860722904023696,1.0,0.0,13.903239900208302,0.6866510984301567,0.07308099244075676,2.0
108.361847,334,235.852933,0.0,1.0,122.82040371338057,0.0,1.0,17.837505473075908,0.724323222848648,0.0,2.0
33.352116,137,236.370233,0.0,1.0,40.72732835033614,0.0,1.0,15.024235231713229,0.6765739795935415,0.0,2.0
203.415778,472,237.462026,0.0,1.0,225.54579431790535,0.0,1.0,20.189566738505075,0.6921104120398414,0.0,2.0
52.20537,165,238.10048,0.0,1.0,61.55262771054983,0.0,1.0,16.25294386912936,0.7407654090812712,0.0,2.0
121.909378,274,238.762948,0.0,1.0,132.44723410148242,0.0,1.0,18.212025470845088,0.740674115445492,0.0,2.0
